node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,640996.5804266,650902.9725804,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,45860000,BrabantWallon,Hainaut,1400,7100
12,13,0.05347371079,640996.5804266,650902.9725804,640595.941134785,661890.543146161,0.05347371079,0,2020.0686527869,2020.12212649769,45860000,BrabantWallon,BrabantWallon,1400,1495
13,14,0.000166289214100002,640595.941134785,661890.543146161,646129.560011494,740768.779200172,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,45860000,BrabantWallon,Liège,1495,4610
13,17,0.049425892,640595.941134785,661890.543146161,632573.909049002,651127.551505652,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,45860000,BrabantWallon,Hainaut,1495,6230
14,5,0.123608852481504,646129.560011494,740768.779200172,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,45860000,Liège,Liège,4610,4032
14,15,0.05743566521,646129.560011494,740768.779200172,647991.155467743,739461.646047329,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,45860000,Liège,Liège,4610,4020
15,16,0.000544334787500003,647991.155467743,739461.646047329,655948.524246184,741004.146687382,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,45860000,Liège,Liège,4020,4680
15,4,0.000599416736104266,647991.155467743,739461.646047329,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,45860000,Liège,Liège,4020,4030
16,2,0.0000550819485742732,655948.524246184,741004.146687382,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,45860000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,655948.524246184,741004.146687382,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,45860000,Liège,Liège,4680,4680
17,18,0.000470397218599997,632573.909049002,651127.551505652,632471.514216316,650978.189597585,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,45860000,Hainaut,Hainaut,6230,6230
17,6,0.0524913261615043,632573.909049002,651127.551505652,644384.961591768,773135.884138858,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585,45860000,Hainaut,Liège,6230,4700
18,7,0.0984690163715043,632471.514216316,650978.189597585,622516.226418491,659810.870950471,0.201839016380104,0.1033700000086,2020.17202278691,2020.27049180328,45860000,Hainaut,Hainaut,6230,6200
18,19,0.00408,632471.514216316,650978.189597585,631823.342515551,650148.612695504,0.1074500000086,0.1033700000086,2020.17202278691,2020.17610278691,45860000,Hainaut,Hainaut,6230,6230
19,8,0.0506731693815043,631823.342515551,650148.612695504,671904.458948933,644955.589442908,0.158123169390104,0.1074500000086,2020.17610278691,2020.22677595629,45860000,Hainaut,Bruxelles,6230,1082
19,20,0.00546000000000001,631823.342515551,650148.612695504,630866.075656382,649606.09212953,0.1129100000086,0.1074500000086,2020.17610278691,2020.18156278691,45860000,Hainaut,Hainaut,6230,6230
20,9,0.0506776502515043,630866.075656382,649606.09212953,633057.42294232,657644.111877344,0.163587650260104,0.1129100000086,2020.18156278691,2020.23224043716,45860000,Hainaut,Hainaut,6230,6211
20,21,0.04515,630866.075656382,649606.09212953,636545.634825163,648317.12907091,0.1580600000086,0.1129100000086,2020.18156278691,2020.22671278691,45860000,Hainaut,Hainaut,6230,6230
21,10,0.0000631693803942734,636545.634825163,648317.12907091,671619.376521435,696445.997637305,0.158123169388994,0.1580600000086,2020.22671278691,2020.22677595629,45860000,Hainaut,VlaamsBrabant,6230,3350
21,11,0.0191888524415043,636545.634825163,648317.12907091,637170.223797644,648568.52183319,0.177248852450104,0.1580600000086,2020.22671278691,2020.24590163935,45860000,Hainaut,Hainaut,6230,6230
26,27,0.000199923969000003,682695.570395629,689657.277543367,682497.684153797,689515.993229059,0.000199923969000003,0,2020.18135286292,2020.18155278689,9172000,VlaamsBrabant,VlaamsBrabant,3390,3390
26,28,0.000199923969000003,682695.570395629,689657.277543367,682497.684153797,689515.993229059,0.000199923969000003,0,2020.18135286292,2020.18155278689,9172000,VlaamsBrabant,VlaamsBrabant,3390,3390
27,22,0.0588843715798546,682497.684153797,689515.993229059,694149.031382167,707001.323415995,0.0590842955488546,0.000199923969000003,2020.18155278689,2020.24043715847,9172000,VlaamsBrabant,Limburg,3390,3583
27,23,0.0479554098398546,682497.684153797,689515.993229059,679229.418318674,685173.330251501,0.0481553338088546,0.000199923969000003,2020.18155278689,2020.22950819673,9172000,VlaamsBrabant,VlaamsBrabant,3390,3390
28,24,0.0397586885198546,682497.684153797,689515.993229059,709959.205824516,704434.325019237,0.0399586124888546,0.000199923969000003,2020.18155278689,2020.22131147541,9172000,VlaamsBrabant,Antwerpen,3390,2400
28,25,0.0616166120198546,682497.684153797,689515.993229059,721119.803803077,671965.519730271,0.0618165359888546,0.000199923969000003,2020.18155278689,2020.24316939891,9172000,VlaamsBrabant,Antwerpen,3390,2390
33,29,0.08226914921,662979.896518812,613165.066358394,697353.723004026,695353.545273836,0.08226914921,0,2020.1609002497,2020.24316939891,9172000,Oost-Vlaanderen,Antwerpen,9570,2430
33,34,0.000064692527990004,662979.896518812,613165.066358394,662973.627150499,613159.252137318,0.000064692527990004,0,2020.1609002497,2020.16096494223,9172000,Oost-Vlaanderen,Oost-Vlaanderen,9570,9570
