node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,647531.061649461,741182.132892344,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,34295000,Liège,Hainaut,4610,7100
12,13,0.05347371079,647531.061649461,741182.132892344,647023.884957708,738258.931003405,0.05347371079,0,2020.0686527869,2020.12212649769,34295000,Liège,Liège,4610,4030
13,14,0.000166289214100002,647023.884957708,738258.931003405,646995.51113081,738320.685853073,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,34295000,Liège,Liège,4030,4030
13,17,0.049425892,647023.884957708,738258.931003405,630792.919044503,657045.898212196,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,34295000,Liège,Hainaut,4030,6210
14,5,0.123608852481504,646995.51113081,738320.685853073,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,34295000,Liège,Liège,4030,4032
14,15,0.05743566521,646995.51113081,738320.685853073,647067.86916656,739438.775938175,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,34295000,Liège,Liège,4030,4030
15,16,0.000544334787500003,647067.86916656,739438.775938175,656033.04466345,741088.366396195,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,34295000,Liège,Liège,4030,4680
15,4,0.000599416736104266,647067.86916656,739438.775938175,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,34295000,Liège,Liège,4030,4030
16,2,0.0000550819485742732,656033.04466345,741088.366396195,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,34295000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,656033.04466345,741088.366396195,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,34295000,Liège,Liège,4680,4680
17,18,0.000470397218599997,630792.919044503,657045.898212196,630828.980547143,657202.468745203,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,34295000,Hainaut,Hainaut,6210,6210
17,6,0.0524913261615043,630792.919044503,657045.898212196,644384.961591768,773135.884138858,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585,34295000,Hainaut,Liège,6210,4700
18,7,0.0984690163715043,630828.980547143,657202.468745203,622516.226418491,659810.870950471,0.201839016380104,0.1033700000086,2020.17202278691,2020.27049180328,34295000,Hainaut,Hainaut,6210,6200
18,19,0.00408,630828.980547143,657202.468745203,630889.722272941,657357.736364164,0.1074500000086,0.1033700000086,2020.17202278691,2020.17610278691,34295000,Hainaut,Hainaut,6210,6210
19,8,0.0506731693815043,630889.722272941,657357.736364164,671904.458948933,644955.589442908,0.158123169390104,0.1074500000086,2020.17610278691,2020.22677595629,34295000,Hainaut,Bruxelles,6210,1082
19,20,0.00546000000000001,630889.722272941,657357.736364164,630958.51688846,653418.608889557,0.1129100000086,0.1074500000086,2020.17610278691,2020.18156278691,34295000,Hainaut,Hainaut,6210,6230
20,9,0.0506776502515043,630958.51688846,653418.608889557,633057.42294232,657644.111877344,0.163587650260104,0.1129100000086,2020.18156278691,2020.23224043716,34295000,Hainaut,Hainaut,6230,6211
20,21,0.04515,630958.51688846,653418.608889557,636480.120009125,650043.951259977,0.1580600000086,0.1129100000086,2020.18156278691,2020.22671278691,34295000,Hainaut,Hainaut,6230,6230
21,10,0.0000631693803942734,636480.120009125,650043.951259977,671619.376521435,696445.997637305,0.158123169388994,0.1580600000086,2020.22671278691,2020.22677595629,34295000,Hainaut,VlaamsBrabant,6230,3350
21,11,0.0191888524415043,636480.120009125,650043.951259977,637170.223797644,648568.52183319,0.177248852450104,0.1580600000086,2020.22671278691,2020.24590163935,34295000,Hainaut,Hainaut,6230,6230
26,27,0.000199923969000003,694260.349075365,707196.14801981,694276.11151135,707182.793505975,0.000199923969000003,0,2020.18135286292,2020.18155278689,6859000,Limburg,Limburg,3583,3583
26,28,0.000199923969000003,694260.349075365,707196.14801981,694276.11151135,707182.793505975,0.000199923969000003,0,2020.18135286292,2020.18155278689,6859000,Limburg,Limburg,3583,3583
27,22,0.0588843715798546,694276.11151135,707182.793505975,694149.031382167,707001.323415995,0.0590842955488546,0.000199923969000003,2020.18155278689,2020.24043715847,6859000,Limburg,Limburg,3583,3583
27,23,0.0479554098398546,694276.11151135,707182.793505975,679229.418318674,685173.330251501,0.0481553338088546,0.000199923969000003,2020.18155278689,2020.22950819673,6859000,Limburg,VlaamsBrabant,3583,3390
28,24,0.0397586885198546,694276.11151135,707182.793505975,709959.205824516,704434.325019237,0.0399586124888546,0.000199923969000003,2020.18155278689,2020.22131147541,6859000,Limburg,Antwerpen,3583,2400
28,25,0.0616166120198546,694276.11151135,707182.793505975,721119.803803077,671965.519730271,0.0618165359888546,0.000199923969000003,2020.18155278689,2020.24316939891,6859000,Limburg,Antwerpen,3583,2390
33,29,0.08226914921,697430.956152749,695425.33200901,697353.723004026,695353.545273836,0.08226914921,0,2020.1609002497,2020.24316939891,6859000,Antwerpen,Antwerpen,2430,2430
33,34,0.000064692527990004,697430.956152749,695425.33200901,697426.530361783,695409.231934797,0.000064692527990004,0,2020.1609002497,2020.16096494223,6859000,Antwerpen,Antwerpen,2430,2430
34,30,0.07673997581,697426.530361783,695409.231934797,707891.200844632,724593.368594803,0.07680466833799,0.000064692527990004,2020.16096494223,2020.23770491804,6859000,Antwerpen,Limburg,2430,3900
34,35,0.0000478446596999943,697426.530361783,695409.231934797,697416.428092565,695380.605970992,0.000112537187689998,0.000064692527990004,2020.16096494223,2020.16101278689,6859000,Antwerpen,Antwerpen,2430,2430
35,31,0.06849540984,697416.428092565,695380.605970992,662980.332399126,613182.421859925,0.06860794702769,0.000112537187689998,2020.16101278689,2020.22950819673,6859000,Antwerpen,Oost-Vlaanderen,2430,9500
35,32,0.08215661202,697416.428092565,695380.605970992,717075.024161716,670568.901970321,0.08226914920769,0.000112537187689998,2020.16101278689,2020.24316939891,6859000,Antwerpen,Antwerpen,2430,2980
41,42,0.0028,679648.901336775,675162.878936368,667524.937965236,661579.191066286,0.0028,0,2020.22118278689,2020.22398278689,6859000,VlaamsBrabant,VlaamsBrabant,3012,3080
41,43,0.00533,679648.901336775,675162.878936368,679559.236798746,675131.15568458,0.00533,0,2020.22118278689,2020.22651278689,6859000,VlaamsBrabant,VlaamsBrabant,3012,3012
42,36,0.0000609289614231547,667524.937965236,661579.191066286,703864.293840675,648161.407649545,0.00286092896142316,0.0028,2020.22398278689,2020.22404371585,6859000,VlaamsBrabant,Antwerpen,3080,2620
42,37,0.00279316939865316,667524.937965236,661579.191066286,668772.515582025,660983.165944161,0.00559316939865316,0.0028,2020.22398278689,2020.22677595629,6859000,VlaamsBrabant,VlaamsBrabant,3080,3080
43,38,0.00299540983565315,679559.236798746,675131.15568458,695033.162534956,685586.100058501,0.00832540983565315,0.00533,2020.22651278689,2020.22950819672,6859000,VlaamsBrabant,Antwerpen,3012,2230
43,44,0.01387,679559.236798746,675131.15568458,679244.704195222,675310.540435275,0.0192,0.00533,2020.22651278689,2020.24038278689,6859000,VlaamsBrabant,VlaamsBrabant,3012,3012
44,39,0.00278661202165316,679244.704195222,675310.540435275,713224.269232532,662318.084600783,0.0219866120216532,0.0192,2020.24038278689,2020.24316939891,6859000,VlaamsBrabant,Antwerpen,3012,2110
44,40,0.0000543715844031553,679244.704195222,675310.540435275,679261.738084961,675250.970946391,0.0192543715844032,0.0192,2020.24038278689,2020.24043715847,6859000,VlaamsBrabant,VlaamsBrabant,3012,3012
48,45,0.0262130054599446,639400.832006269,734877.829045517,642125.182166165,737654.457831407,0.0262130054599446,0,2020.17597278689,2020.20218579235,6859000,Liège,Liège,4130,4053
48,49,0.02343,639400.832006269,734877.829045517,641051.940405451,736861.391685835,0.02343,0,2020.17597278689,2020.19940278689,6859000,Liège,Liège,4130,4130
49,46,0.0546955737699446,641051.940405451,736861.391685835,640859.116188526,736679.270216458,0.0781255737699446,0.02343,2020.19940278689,2020.25409836066,6859000,Liège,Liège,4130,4130
49,47,0.0000507650271246163,641051.940405451,736861.391685835,651017.808199399,735942.822529624,0.0234807650271246,0.02343,2020.19940278689,2020.19945355192,6859000,Liège,Liège,4130,4000
58,50,0.0000616393386501379,644165.538969622,765988.114736701,644067.010500217,766130.379347285,0.0000616393386501379,0,2020.16387278689,2020.16393442622,6859000,Liège,Liège,4837,4837
58,59,0.00813,644165.538969622,765988.114736701,644799.855181462,761904.644619746,0.00813,0,2020.16387278689,2020.17200278689,6859000,Liège,Liège,4837,4834
59,60,0.0028,644799.855181462,761904.644619746,645390.35981923,760070.124393135,0.01093,0.00813,2020.17200278689,2020.17480278689,6859000,Liège,Liège,4834,4830
59,61,0.01086,644799.855181462,761904.644619746,645183.540156313,762629.061148288,0.01899,0.00813,2020.17200278689,2020.18286278689,6859000,Liège,Liège,4834,4834
60,51,0.00279284152434014,645390.35981923,760070.124393135,653957.485229848,760497.337814724,0.0137228415243401,0.01093,2020.17480278689,2020.17759562841,6859000,Liège,Liège,4830,4841
60,52,0.0000606010871601476,645390.35981923,760070.124393135,645378.973955078,760077.971830968,0.0109906010871601,0.01093,2020.17480278689,2020.17486338797,6859000,Liège,Liège,4830,4830
61,53,0.00292956283634013,645183.540156313,762629.061148288,651525.098779223,742253.58649542,0.0219195628363401,0.01899,2020.18286278689,2020.18579234972,6859000,Liège,Liège,4834,4671
61,62,0.01359,645183.540156313,762629.061148288,639031.397857883,771528.752010939,0.03258,0.01899,2020.18286278689,2020.19645278689,6859000,Liège,Liège,4834,4837
62,63,0.00294,639031.397857883,771528.752010939,639070.511315424,772940.69475841,0.03552,0.03258,2020.19645278689,2020.19939278689,6859000,Liège,Liège,4837,4837
62,64,0.00822,639031.397857883,771528.752010939,639497.91843393,770271.66849018,0.0408,0.03258,2020.19645278689,2020.20467278689,6859000,Liège,Liège,4837,4837
63,55,0.0000607650215201372,639070.511315424,772940.69475841,662087.710000271,755193.034201346,0.0355807650215201,0.03552,2020.19939278689,2020.19945355191,6859000,Liège,Limburg,4837,3793
