node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune,startProvince,endProvince,startCommune,endCommune
22,23,0.03279,660430.610159718,765673.534548769,644846.978386384,778356.856449045,0.06867,0.03588,2020.25954271585,2020.29233271585,8884000,Liège,Liège,4851,4700,Liège,Liège,4851,4700
23,9,0.0000174535500016421,644846.978386384,778356.856449045,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,8884000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
23,24,0.01164,644846.978386384,778356.856449045,633657.461645582,784708.45909617,0.08031,0.06867,2020.29233271585,2020.30397271585,8884000,Liège,Liège,4700,4750,Liège,Liège,4700,4750
24,25,0.00231000000000001,633657.461645582,784708.45909617,655777.95142583,766033.290501578,0.08262,0.08031,2020.30397271585,2020.30628271585,8884000,Liège,Liège,4750,4728,Liège,Liège,4750,4728
24,10,0.00477045355000164,633657.461645582,784708.45909617,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,8884000,Liège,Liège,4750,4837,Liège,Liège,4750,4837
25,26,0.00244,655777.95142583,766033.290501578,660430.610159718,765673.534548769,0.08506,0.08262,2020.30628271585,2020.30872271585,8884000,Liège,Liège,4728,4851,Liège,Liège,4728,4851
25,27,0.00244,655777.95142583,766033.290501578,660430.610159718,765673.534548769,0.08506,0.08262,2020.30628271585,2020.30872271585,8884000,Liège,Liège,4728,4851,Liège,Liège,4728,4851
26,12,0.0000204535500016451,660430.610159718,765673.534548769,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,8884000,Liège,Liège,4851,4720,Liège,Liège,4851,4720
26,11,0.0000204535500016451,660430.610159718,765673.534548769,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,8884000,Liège,Liège,4851,4760,Liège,Liège,4851,4760
27,13,0.0000204535500016451,660430.610159718,765673.534548769,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,8884000,Liège,Liège,4851,4720,Liège,Liège,4851,4720
27,14,0.0000204535500016451,660430.610159718,765673.534548769,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,8884000,Liège,Liège,4851,4720,Liège,Liège,4851,4720
36,28,0.0000219999999999942,636740.214723438,773883.153978373,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,8884000,Liège,Liège,4837,4837,Liège,Liège,4837,4837
36,37,0.00849,636740.214723438,773883.153978373,637159.656711026,765528.036569957,0.00849,0,2020.16391242623,2020.17240242623,8884000,Liège,Liège,4837,4845,Liège,Liège,4837,4845
37,38,0.00244,637159.656711026,765528.036569957,644264.930654351,760306.33036428,0.01093,0.00849,2020.17240242623,2020.17484242623,8884000,Liège,Liège,4845,4830,Liège,Liège,4845,4830
37,39,0.01337,637159.656711026,765528.036569957,650786.629969879,743907.517046501,0.02186,0.00849,2020.17240242623,2020.18577242623,8884000,Liège,Liège,4845,4671,Liège,Liège,4845,4671
38,29,0.00275289617003015,644264.930654351,760306.33036428,653499.721368531,760313.572091665,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,8884000,Liège,Liège,4830,4841,Liège,Liège,4830,4841
38,30,0.0000208961700301491,644264.930654351,760306.33036428,644328.116767948,760083.212471651,0.0109508961700301,0.01093,2020.17484242623,2020.1748633224,8884000,Liège,Liège,4830,4830,Liège,Liège,4830,4830
39,31,0.0000198961700301342,650786.629969879,743907.517046501,650777.196483673,743982.01764556,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,8884000,Liège,Liège,4671,4671,Liège,Liège,4671,4671
39,40,0.01122,650786.629969879,743907.517046501,641978.40588742,766024.11076378,0.03308,0.02186,2020.18577242623,2020.19699242623,8884000,Liège,Liège,4671,4837,Liège,Liège,4671,4837
40,41,0.00244,641978.40588742,766024.11076378,644264.930654351,760306.33036428,0.03552,0.03308,2020.19699242623,2020.19943242623,8884000,Liège,Liège,4837,4830,Liège,Liège,4837,4830
40,42,0.00832,641978.40588742,766024.11076378,634483.120712413,769320.487777711,0.0414,0.03308,2020.19699242623,2020.20531242623,8884000,Liège,Liège,4837,4960,Liège,Liège,4837,4960
41,33,0.0000208961700301491,644264.930654351,760306.33036428,661283.761418774,754693.907387243,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,8884000,Liège,Limburg,4830,3793,Liège,Limburg,4830,3793
41,32,0.0000208961700301491,644264.930654351,760306.33036428,643303.267765298,771679.734280998,0.0355408961700301,0.03552,2020.19943242623,2020.1994533224,8884000,Liège,Liège,4830,4837,Liège,Liège,4830,4837
42,34,0.00233689617003014,634483.120712413,769320.487777711,611789.585609064,781623.756248252,0.0437368961700301,0.0414,2020.20531242623,2020.2076493224,8884000,Liège,Liège,4960,4770,Liège,Liège,4960,4770
42,35,0.0597148961700301,634483.120712413,769320.487777711,650002.13291104,732988.073192809,0.10111489617003,0.0414,2020.20531242623,2020.2650273224,8884000,Liège,Liège,4960,4430,Liège,Liège,4960,4430
47,48,0.00244,661148.31109705,754555.328408611,661260.678394913,754639.60136153,0.00244,0,2020.19699255191,2020.19943255191,8884000,Limburg,Limburg,3790,3793,Limburg,Limburg,3790,3793
47,49,0.00832,661148.31109705,754555.328408611,661475.088042951,754600.732019385,0.00832,0,2020.19699255191,2020.20531255191,8884000,Limburg,Limburg,3790,3793,Limburg,Limburg,3790,3793
48,43,0.0000210000000000071,661260.678394913,754639.60136153,643303.267765298,771679.734280998,0.002461,0.00244,2020.19943255191,2020.19945355191,8884000,Limburg,Liège,3793,4837,Limburg,Liège,3793,4837
48,44,0.0000207704901184907,661260.678394913,754639.60136153,661283.761418774,754693.907387243,0.00246077049011849,0.00244,2020.19943255191,2020.1994533224,8884000,Limburg,Limburg,3793,3793,Limburg,Limburg,3793,3793
49,45,0.00233677049011848,661475.088042951,754600.732019385,611789.585609064,781623.756248252,0.0106567704901185,0.00832,2020.20531255191,2020.2076493224,8884000,Limburg,Liège,3793,4770,Limburg,Liège,3793,4770
49,46,0.0597147704901185,661475.088042951,754600.732019385,650002.13291104,732988.073192809,0.0680347704901185,0.00832,2020.20531255191,2020.2650273224,8884000,Limburg,Liège,3793,4430,Limburg,Liège,3793,4430
53,50,0.021763,643919.425108569,737537.783780821,644107.601292089,737707.589729516,0.021763,0,2020.18042279235,2020.20218579235,8884000,Liège,Liège,4053,4053,Liège,Liège,4053,4053
53,54,0.019,643919.425108569,737537.783780821,644349.800020756,737923.479808436,0.019,0,2020.18042279235,2020.19942279235,8884000,Liège,Liège,4053,4032,Liège,Liège,4053,4032
54,51,0.0546755683099446,644349.800020756,737923.479808436,635868.408763382,733214.531552291,0.0736755683099446,0.019,2020.19942279235,2020.25409836066,8884000,Liège,Liège,4032,4130,Liège,Liège,4032,4130
54,52,0.0000305683099446133,644349.800020756,737923.479808436,645496.130779693,732833.298234528,0.0190305683099446,0.019,2020.19942279235,2020.19945336066,8884000,Liège,Liège,4032,4000,Liège,Liège,4032,4000
66,55,0.120062,652956.247363155,740441.347675511,632252.022263812,637859.19502108,0.120062,0,2020.0930527541,2020.2131147541,44420000,Liège,Hainaut,4040,7100,Liège,Hainaut,4040,7100
66,67,0.044023,652956.247363155,740441.347675511,651762.586455238,739768.748290608,0.044023,0,2020.0930527541,2020.1370757541,44420000,Liège,Liège,4040,4040,Liège,Liège,4040,4040
67,68,0.04318,651762.586455238,739768.748290608,656162.713270882,737601.971717739,0.087203,0.044023,2020.1370757541,2020.1802557541,44420000,Liège,Liège,4040,4680,Liège,Liège,4040,4680
67,70,0.000527,651762.586455238,739768.748290608,651778.709296763,739759.789163385,0.04455,0.044023,2020.1370757541,2020.1376027541,44420000,Liège,Liège,4040,4040,Liège,Liège,4040,4040
68,56,0.0000710491801042129,656162.713270882,737601.971717739,657591.771917594,736895.282383552,0.0872740491801042,0.087203,2020.1802557541,2020.18032680328,44420000,Liège,Liège,4680,4680,Liège,Liège,4680,4680
68,69,0.0000359999999999944,656162.713270882,737601.971717739,655993.032610376,737595.371395014,0.087239,0.087203,2020.1802557541,2020.1802917541,44420000,Liège,Liège,4680,4680,Liège,Liège,4680,4680
69,57,0.0000350491801042047,655993.032610376,737595.371395014,646101.216989852,738014.360673969,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,44420000,Liège,Liège,4680,4030,Liège,Liège,4680,4030
69,58,0.0000350491801042047,655993.032610376,737595.371395014,655987.805244944,737610.368292887,0.0872740491801042,0.087239,2020.1802917541,2020.18032680328,44420000,Liège,Liège,4680,4680,Liège,Liège,4680,4680
70,59,0.108299049180104,651778.709296763,739759.789163385,645175.440375378,738423.533533618,0.152849049180104,0.04455,2020.1376027541,2020.24590180328,44420000,Liège,Liège,4040,4032,Liège,Liège,4040,4032
70,71,0.04437,651778.709296763,739759.789163385,656221.882371513,737269.772418645,0.08892,0.04455,2020.1376027541,2020.1819727541,44420000,Liège,Liège,4040,4680,Liège,Liège,4040,4680
71,72,0.00342000000000001,656221.882371513,737269.772418645,617835.347610466,661699.884766608,0.09234,0.08892,2020.1819727541,2020.1853927541,44420000,Liège,Hainaut,4680,6200,Liège,Hainaut,4680,6200
71,60,0.0420710491801042,656221.882371513,737269.772418645,648722.063035101,771291.016031757,0.130991049180104,0.08892,2020.1819727541,2020.22404380328,44420000,Liège,Liège,4680,4700,Liège,Liège,4680,4700
72,61,0.0850990491801042,617835.347610466,661699.884766608,619509.321845003,661893.90824983,0.177439049180104,0.09234,2020.1853927541,2020.27049180328,44420000,Hainaut,Hainaut,6200,6200,Hainaut,Hainaut,6200,6200
72,73,0.000390000000000001,617835.347610466,661699.884766608,630296.136881344,658472.724538752,0.09273,0.09234,2020.1853927541,2020.1857827541,44420000,Hainaut,Hainaut,6200,6220,Hainaut,Hainaut,6200,6220
73,74,0.00437,630296.136881344,658472.724538752,630735.973294473,658513.291433064,0.0971,0.09273,2020.1857827541,2020.1901527541,44420000,Hainaut,Hainaut,6220,6220,Hainaut,Hainaut,6220,6220
73,62,0.0409930491801042,630296.136881344,658472.724538752,673235.654067548,645109.954755827,0.133723049180104,0.09273,2020.1857827541,2020.22677580328,44420000,Hainaut,Bruxelles,6220,1082,Hainaut,Bruxelles,6220,1082
74,63,0.0420880491801042,630735.973294473,658513.291433064,631662.248602259,658290.557716334,0.139188049180104,0.0971,2020.1901527541,2020.23224080328,44420000,Hainaut,Hainaut,6220,6211,Hainaut,Hainaut,6220,6211
74,75,0.03659,630735.973294473,658513.291433064,630315.114887124,656158.482484895,0.13369,0.0971,2020.1901527541,2020.2267427541,44420000,Hainaut,Hainaut,6220,6041,Hainaut,Hainaut,6220,6041
75,65,0.0191590491801042,630315.114887124,656158.482484895,635215.846043767,651491.117361354,0.152849049180104,0.13369,2020.2267427541,2020.24590180328,44420000,Hainaut,Hainaut,6041,6230,Hainaut,Hainaut,6041,6230
75,64,0.0000330491801042165,630315.114887124,656158.482484895,670101.109616007,698047.89762907,0.133723049180104,0.13369,2020.2267427541,2020.22677580328,44420000,Hainaut,VlaamsBrabant,6041,3350,Hainaut,VlaamsBrabant,6041,3350
80,76,0.054103,710539.930184126,705994.205020905,721280.27614978,672102.46313337,0.054103,0,2020.18906639891,2020.24316939891,8884000,Antwerpen,Antwerpen,2400,2390,Antwerpen,Antwerpen,2400,2390
80,81,0.0000980000000000009,710539.930184126,705994.205020905,710559.76316582,706007.338466003,0.0000980000000000009,0,2020.18906639891,2020.18916439891,8884000,Antwerpen,Antwerpen,2400,2400,Antwerpen,Antwerpen,2400,2400
81,77,0.032147,710559.76316582,706007.338466003,710692.072436232,706114.552496834,0.032245,0.0000980000000000009,2020.18916439891,2020.22131139891,8884000,Antwerpen,Antwerpen,2400,2400,Antwerpen,Antwerpen,2400,2400
81,82,0.000549000000000001,710559.76316582,706007.338466003,693955.322910712,708057.394169479,0.000647000000000002,0.0000980000000000009,2020.18916439891,2020.18971339891,8884000,Antwerpen,Limburg,2400,3583,Antwerpen,Limburg,2400,3583
82,78,0.039795,693955.322910712,708057.394169479,682460.707861464,690072.960299478,0.040442,0.000647000000000002,2020.18971339891,2020.22950839891,8884000,Limburg,VlaamsBrabant,3583,3390,Limburg,VlaamsBrabant,3583,3390
82,79,0.050724,693955.322910712,708057.394169479,694438.711141177,708299.528446153,0.051371,0.000647000000000002,2020.18971339891,2020.24043739891,8884000,Limburg,Limburg,3583,3583,Limburg,Limburg,3583,3583
87,83,0.071835,698344.766278599,698535.320179229,698273.354839221,698609.845446575,0.071835,0,2020.17133439891,2020.24316939891,8884000,Antwerpen,Antwerpen,2430,2430,Antwerpen,Antwerpen,2430,2430
87,88,0.000442999999999999,698344.766278599,698535.320179229,698355.295333576,698537.9012205,0.000442999999999999,0,2020.17133439891,2020.17177739891,8884000,Antwerpen,Antwerpen,2430,2430,Antwerpen,Antwerpen,2430,2430
88,84,0.065928,698355.295333576,698537.9012205,714257.812322577,721415.178959928,0.066371,0.000442999999999999,2020.17177739891,2020.23770539891,8884000,Antwerpen,Limburg,2430,3900,Antwerpen,Limburg,2430,3900
88,89,0.000255000000000005,698355.295333576,698537.9012205,698310.49691899,698418.075211755,0.000698000000000004,0.000442999999999999,2020.17177739891,2020.17203239891,8884000,Antwerpen,Antwerpen,2430,2430,Antwerpen,Antwerpen,2430,2430
89,85,0.057475,698310.49691899,698418.075211755,682760.32949797,652969.524646665,0.058173,0.000698000000000004,2020.17203239891,2020.22950739891,8884000,Antwerpen,VlaamsBrabant,2430,1850,Antwerpen,VlaamsBrabant,2430,1850
89,86,0.071137,698310.49691899,698418.075211755,718395.810602827,674852.613167297,0.071835,0.000698000000000004,2020.17203239891,2020.24316939891,8884000,Antwerpen,Antwerpen,2430,2980,Antwerpen,Antwerpen,2430,2980
95,96,0.00244,677606.133067444,674296.392124443,678396.555481312,675116.549530338,0.00244,0,2020.22156271585,2020.22400271585,44420000,VlaamsBrabant,VlaamsBrabant,3012,3220,VlaamsBrabant,VlaamsBrabant,3012,3220
95,97,0.00546,677606.133067444,674296.392124443,676096.205381128,672932.08678919,0.00546,0,2020.22156271585,2020.22702271585,44420000,VlaamsBrabant,VlaamsBrabant,3012,3012,VlaamsBrabant,VlaamsBrabant,3012,3012
96,90,0.0000409999999999994,678396.555481312,675116.549530338,705046.906303553,648572.717890105,0.002481,0.00244,2020.22400271585,2020.22404371585,44420000,VlaamsBrabant,Antwerpen,3220,2620,VlaamsBrabant,Antwerpen,3220,2620
96,91,0.00277268305988316,678396.555481312,675116.549530338,665975.562516932,661043.249116965,0.00521268305988316,0.00244,2020.22400271585,2020.22677539891,44420000,VlaamsBrabant,VlaamsBrabant,3220,3080,VlaamsBrabant,VlaamsBrabant,3220,3080
97,92,0.00248468305988316,676096.205381128,672932.08678919,692747.617948766,686128.305070733,0.00794468305988316,0.00546,2020.22702271585,2020.22950739891,44420000,VlaamsBrabant,Antwerpen,3012,2230,VlaamsBrabant,Antwerpen,3012,2230
97,98,0.01337,676096.205381128,672932.08678919,676934.359817181,673550.686206381,0.01883,0.00546,2020.22702271585,2020.24039271585,44420000,VlaamsBrabant,VlaamsBrabant,3012,3012,VlaamsBrabant,VlaamsBrabant,3012,3012
98,93,0.00277668305988316,676934.359817181,673550.686206381,712666.037269849,662439.682957455,0.0216066830598832,0.01883,2020.24039271585,2020.24316939891,44420000,VlaamsBrabant,Antwerpen,3012,2110,VlaamsBrabant,Antwerpen,3012,2110
98,94,0.0000436830598831567,676934.359817181,673550.686206381,676909.563494759,673541.779546036,0.0188736830598832,0.01883,2020.24039271585,2020.24043639891,44420000,VlaamsBrabant,VlaamsBrabant,3012,3012,VlaamsBrabant,VlaamsBrabant,3012,3012
103,99,0.082848,653476.488291125,739744.991419411,645475.805167229,722068.605987602,0.082848,0,2020.17398260109,2020.25683060109,8884000,Liège,Liège,4040,4460,Liège,Liège,4040,4460
103,104,0.03203,653476.488291125,739744.991419411,654865.937956717,743763.424785688,0.03203,0,2020.17398260109,2020.20601260109,8884000,Liège,Liège,4040,4601,Liège,Liège,4040,4601
104,100,0.0180307213100143,654865.937956717,743763.424785688,658082.876653976,759267.291260263,0.0500607213100143,0.03203,2020.20601260109,2020.2240433224,8884000,Liège,Liège,4601,4852,Liège,Liège,4601,4852
104,105,0.01695,654865.937956717,743763.424785688,654613.432209962,743109.18180481,0.04898,0.03203,2020.20601260109,2020.22296260109,8884000,Liège,Liège,4601,4601,Liège,Liège,4601,4601
105,101,0.0420647213100143,654613.432209962,743109.18180481,654414.060446384,742463.772057467,0.0910447213100143,0.04898,2020.22296260109,2020.2650273224,8884000,Liège,Liège,4601,4602,Liège,Liège,4601,4602
105,102,0.0311357213100143,654613.432209962,743109.18180481,642194.815864786,738952.547159649,0.0801157213100143,0.04898,2020.22296260109,2020.2540983224,8884000,Liège,Liège,4601,4050,Liège,Liège,4601,4050
111,106,0.022639,642317.474422773,736846.718068171,642810.179117121,737004.216225384,0.022639,0,2020.19867247541,2020.22131147541,8884000,Liège,Liège,4053,4053,Liège,Liège,4053,4053
111,112,0.019765,642317.474422773,736846.718068171,647703.304960595,737205.272234249,0.019765,0,2020.19867247541,2020.21843747541,8884000,Liège,Liège,4053,4030,Liège,Liège,4053,4030
112,113,0.000125,647703.304960595,737205.272234249,647711.269770611,737256.959538596,0.01989,0.019765,2020.21843747541,2020.21856247541,8884000,Liège,Liège,4030,4030,Liège,Liège,4030,4030
112,114,0.000125,647703.304960595,737205.272234249,647711.269770611,737256.959538596,0.01989,0.019765,2020.21843747541,2020.21856247541,8884000,Liège,Liège,4030,4030,Liège,Liège,4030,4030
113,107,0.0246073661199937,647711.269770611,737256.959538596,648231.883716538,742679.81270325,0.0444973661199937,0.01989,2020.21856247541,2020.24316984153,8884000,Liège,Liège,4030,4610,Liège,Liège,4030,4610
113,108,0.0246073661199937,647711.269770611,737256.959538596,643827.755001683,721663.707075135,0.0444973661199937,0.01989,2020.21856247541,2020.24316984153,8884000,Liège,Liège,4030,4470,Liège,Liège,4030,4470
114,109,0.0000163661199936854,647711.269770611,737256.959538596,647796.76862743,737138.109501098,0.0199063661199937,0.01989,2020.21856247541,2020.21857884153,8884000,Liège,Liège,4030,4020,Liège,Liège,4030,4020
114,110,0.0410003661199937,647711.269770611,737256.959538596,652301.174790691,733161.461185178,0.0608903661199937,0.01989,2020.21856247541,2020.25956284153,8884000,Liège,Liège,4030,4000,Liège,Liège,4030,4000
118,115,0.0000150000000000011,643215.933842013,573027.728825049,643208.331351776,572947.73524852,0.0000150000000000011,0,2020.22949319672,2020.22950819672,8884000,Hainaut,Hainaut,7522,7522,Hainaut,Hainaut,7522,7522
118,119,0.03825,643215.933842013,573027.728825049,636778.405856362,599938.037313947,0.03825,0,2020.22949319672,2020.26774319672,8884000,Hainaut,Hainaut,7522,7971,Hainaut,Hainaut,7522,7971
119,116,0.0000163661199936924,636778.405856362,599938.037313947,636604.286342663,600726.7701768,0.0382663661199937,0.03825,2020.26774319672,2020.26775956284,8884000,Hainaut,Hainaut,7971,7971,Hainaut,Hainaut,7971,7971
119,117,0.0000163661199936924,636778.405856362,599938.037313947,636159.356238246,595883.421515817,0.0382663661199937,0.03825,2020.26774319672,2020.26775956284,8884000,Hainaut,Hainaut,7971,7601,Hainaut,Hainaut,7971,7601
144,154,0.000305,637064.564377701,652088.20558649,637384.149414043,654631.092019721,0.000305,0,2020.15059719672,2020.15090219672,8884000,Hainaut,Hainaut,6210,6210,Hainaut,Hainaut,6210,6210
144,145,0.032644,637064.564377701,652088.20558649,641386.247464581,653076.372839937,0.032644,0,2020.15059719672,2020.18324119672,8884000,Hainaut,BrabantWallon,6210,1476,Hainaut,BrabantWallon,6210,1476
145,146,0.000679999999999986,641386.247464581,653076.372839937,639966.102393453,653001.438029849,0.033324,0.032644,2020.18324119672,2020.18392119672,8884000,BrabantWallon,BrabantWallon,1476,1476,BrabantWallon,BrabantWallon,1476,1476
145,148,0.00110099999999999,641386.247464581,653076.372839937,636655.487987094,652339.046476175,0.033745,0.032644,2020.18324119672,2020.18434219672,8884000,BrabantWallon,Hainaut,1476,6210,BrabantWallon,Hainaut,1476,6210
146,120,0.045587,639966.102393453,653001.438029849,645213.27837536,660472.799401023,0.078911,0.033324,2020.18392119672,2020.22950819672,8884000,BrabantWallon,BrabantWallon,1476,1470,BrabantWallon,BrabantWallon,1476,1470
146,147,0.081091,639966.102393453,653001.438029849,660681.850895112,750822.028634002,0.114415,0.033324,2020.18392119672,2020.26501219672,8884000,BrabantWallon,Limburg,1476,3798,BrabantWallon,Limburg,1476,3798
147,122,0.0000157704901184857,660681.850895112,750822.028634002,660347.033518613,751230.843956215,0.114430770490118,0.114415,2020.26501219672,2020.26502796721,8884000,Limburg,Limburg,3798,3790,Limburg,Limburg,3798,3790
147,121,0.0000157704901184857,660681.850895112,750822.028634002,646018.944880149,761202.136617707,0.114430770490118,0.114415,2020.26501219672,2020.26502796721,8884000,Limburg,Liège,3798,4830,Limburg,Liège,3798,4830
148,151,0.00788,636655.487987094,652339.046476175,651242.855738313,632509.400247611,0.041625,0.033745,2020.18434219672,2020.19222219672,8884000,Hainaut,BrabantWallon,6210,1430,Hainaut,BrabantWallon,6210,1430
148,149,0.02822,636655.487987094,652339.046476175,626315.760253699,660989.667572235,0.061965,0.033745,2020.18434219672,2020.21256219672,8884000,Hainaut,Hainaut,6210,6220,Hainaut,Hainaut,6210,6220
149,123,0.0169457704901185,626315.760253699,660989.667572235,620882.147130081,659195.08116962,0.0789107704901185,0.061965,2020.21256219672,2020.22950796721,8884000,Hainaut,Hainaut,6220,6061,Hainaut,Hainaut,6220,6061
149,150,0.0142,626315.760253699,660989.667572235,626552.006992207,654791.797308739,0.076165,0.061965,2020.21256219672,2020.22676219672,8884000,Hainaut,Hainaut,6220,6040,Hainaut,Hainaut,6220,6040
150,124,0.0000137704901184837,626552.006992207,654791.797308739,626602.093001581,655167.334328875,0.0761787704901185,0.076165,2020.22676219672,2020.22677596721,8884000,Hainaut,Hainaut,6040,6040,Hainaut,Hainaut,6040,6040
150,125,0.0000137704901184837,626552.006992207,654791.797308739,638828.448737194,604839.961196904,0.0761787704901185,0.076165,2020.22676219672,2020.22677596721,8884000,Hainaut,Hainaut,6040,7950,Hainaut,Hainaut,6040,7950
151,126,0.0427507704901185,651242.855738313,632509.400247611,639718.972304918,630017.612253304,0.0843757704901185,0.041625,2020.19222219672,2020.23497296721,8884000,BrabantWallon,Hainaut,1430,7060,BrabantWallon,Hainaut,1430,7060
151,152,0.00381000000000001,651242.855738313,632509.400247611,652422.808077322,630325.722166813,0.045435,0.041625,2020.19222219672,2020.19603219672,8884000,BrabantWallon,Hainaut,1430,7850,BrabantWallon,Hainaut,1430,7850
152,127,0.0416727704901185,652422.808077322,630325.722166813,676821.442910345,648118.698939596,0.0871077704901185,0.045435,2020.19603219672,2020.23770496721,8884000,Hainaut,VlaamsBrabant,7850,1020,Hainaut,VlaamsBrabant,7850,1020
152,153,0.02799,652422.808077322,630325.722166813,658197.966105712,651715.73491683,0.073425,0.045435,2020.19603219672,2020.22402219672,8884000,Hainaut,VlaamsBrabant,7850,1640,Hainaut,VlaamsBrabant,7850,1640
153,128,0.0000217704901184779,658197.966105712,651715.73491683,657578.942935312,651680.146940532,0.0734467704901185,0.073425,2020.22402219672,2020.22404396721,8884000,VlaamsBrabant,BrabantWallon,1640,1410,VlaamsBrabant,BrabantWallon,1640,1410
153,129,0.00275377049011849,658197.966105712,651715.73491683,635196.628884376,601025.538541939,0.0761787704901185,0.073425,2020.22402219672,2020.22677596721,8884000,VlaamsBrabant,Hainaut,1640,7972,VlaamsBrabant,Hainaut,1640,7972
154,155,0.07275,637384.149414043,654631.092019721,658595.665263497,737316.764772094,0.073055,0.000305,2020.15090219672,2020.22365219672,8884000,Hainaut,Liège,6210,4682,Hainaut,Liège,6210,4682
154,159,0.0365,637384.149414043,654631.092019721,644427.396940635,712246.434413336,0.036805,0.000305,2020.15090219672,2020.18740219672,8884000,Hainaut,Liège,6210,4530,Hainaut,Liège,6210,4530
155,130,0.0195177704901185,658595.665263497,737316.764772094,637258.173479425,723190.927667398,0.0925727704901185,0.073055,2020.22365219672,2020.24316996721,8884000,Liège,Liège,4682,4480,Liège,Liège,4682,4480
155,156,0.01951,658595.665263497,737316.764772094,654530.539071996,736943.03831335,0.092565,0.073055,2020.22365219672,2020.24316219672,8884000,Liège,Liège,4682,4041,Liège,Liège,4682,4041
